schema_version,run_id,date,size,k,region,selector,discovery,adapter_mode,event_count,candidate_count,selected_count,ingest_s,detect_s,discover_s,select_s,stream_s,total_s,bytes_in,bytes_out,records_in,records_out,scanned_cells,scanned_bytes,adapter_websocket_count,adapter_rest_count,adapter_csv_replay_count,status,error,prediction_file,cohort_file
v2,272,2025-01-21,1000,12,usa,linear,ndp,"rest,websocket",524,1000,107,0.237163,7.43294,0.379081,0.40907,0.0,8.493617,33797579,934,222264,107,9261,33797579,107,107,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-21_0000-1200_12h_usa.csv,sensors_1000
v2,273,2025-01-22,1000,12,usa,linear,ndp,"rest,websocket",792,1000,111,0.242007,7.595229,0.454702,0.590014,0.0,8.912845,33772893,940,222264,111,9261,33772893,111,111,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-22_0000-1200_12h_usa.csv,sensors_1000
v2,274,2025-01-23,1000,12,usa,linear,ndp,"rest,websocket",1077,1000,207,0.234717,7.428933,0.369116,0.816431,0.0,8.879771,33828575,1754,222264,207,9261,33828575,207,207,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-23_0000-1200_12h_usa.csv,sensors_1000
v2,275,2025-01-24,1000,12,usa,linear,ndp,"rest,websocket",582,1000,112,0.235412,7.496461,0.382479,0.445665,0.0,8.592472,33793996,964,222264,112,9261,33793996,112,112,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-24_0000-1200_12h_usa.csv,sensors_1000
v2,276,2025-01-27,1000,12,usa,linear,ndp,"rest,websocket",880,1000,215,0.236796,7.469441,0.397707,0.691563,0.0,8.825139,33816290,1835,222264,215,9261,33816290,215,215,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-27_0000-1200_12h_usa.csv,sensors_1000
v2,277,2025-01-28,1000,12,usa,linear,ndp,"rest,websocket",798,1000,102,0.241611,7.530924,0.362638,0.605379,0.0,8.771618,33897747,890,222264,102,9261,33897747,102,102,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-28_0000-1200_12h_usa.csv,sensors_1000
v2,278,2025-01-29,1000,12,usa,linear,ndp,"rest,websocket",1376,1000,176,0.239838,7.443565,0.445173,1.022369,0.0,9.184019,33851585,1548,222264,176,9261,33851585,176,176,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-29_0000-1200_12h_usa.csv,sensors_1000
v2,279,2025-01-30,1000,12,usa,linear,ndp,"rest,websocket",881,1000,153,0.235336,7.547639,0.358276,0.662324,0.0,8.834603,33841736,1345,222264,153,9261,33841736,153,153,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-30_0000-1200_12h_usa.csv,sensors_1000
v2,280,2025-01-31,1000,12,usa,linear,ndp,"rest,websocket",945,1000,115,0.23667,7.613987,0.365627,0.714012,0.0,8.961113,33827677,1003,222264,115,9261,33827677,115,115,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-31_0000-1200_12h_usa.csv,sensors_1000
v2,281,2025-01-13,2365,1,usa,linear,ndp,websocket,5346,2365,648,0.236948,7.749714,0.738664,9.932581,0.0,18.68911,33843554,5436,222264,648,9261,33843554,648,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-13_0000-1200_12h_usa.csv,sensors_2365
v2,282,2025-01-14,2365,1,usa,linear,ndp,websocket,3898,2365,576,0.252314,7.775909,0.807742,6.969459,0.0,15.838363,33863445,4863,222264,576,9261,33863445,576,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-14_0000-1200_12h_usa.csv,sensors_2365
v2,283,2025-01-15,2365,1,usa,linear,ndp,websocket,5241,2365,626,0.236299,7.46536,0.740343,9.523209,0.0,17.996293,33837884,5250,222264,626,9261,33837884,626,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-15_0000-1200_12h_usa.csv,sensors_2365
v2,284,2025-01-16,2365,1,usa,linear,ndp,websocket,7376,2365,807,0.250602,8.029402,0.758114,13.366812,0.0,22.439295,33844510,6713,222264,807,9261,33844510,807,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-16_0000-1200_12h_usa.csv,sensors_2365
v2,285,2025-01-17,2365,1,usa,linear,ndp,websocket,6806,2365,705,0.255183,7.711065,0.835453,12.450811,0.0,21.285493,33843046,5903,222264,705,9261,33843046,705,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-17_0000-1200_12h_usa.csv,sensors_2365
v2,286,2025-01-21,2365,1,usa,linear,ndp,websocket,4429,2365,451,0.251823,7.624481,0.694738,7.9315,0.0,16.540573,33797579,3742,222264,451,9261,33797579,451,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-21_0000-1200_12h_usa.csv,sensors_2365
v2,287,2025-01-22,2365,1,usa,linear,ndp,websocket,6751,2365,719,0.238745,7.705841,0.705931,12.037972,0.0,20.722073,33772893,5900,222264,719,9261,33772893,719,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-22_0000-1200_12h_usa.csv,sensors_2365
v2,288,2025-01-23,2365,1,usa,linear,ndp,websocket,5251,2365,601,0.24181,7.786598,0.705472,9.557525,0.0,18.325848,33828575,5009,222264,601,9261,33828575,601,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-23_0000-1200_12h_usa.csv,sensors_2365
v2,289,2025-01-24,2365,1,usa,linear,ndp,websocket,5626,2365,631,0.276623,7.517734,0.700303,10.260759,0.0,18.788499,33793996,5277,222264,631,9261,33793996,631,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-24_0000-1200_12h_usa.csv,sensors_2365
v2,290,2025-01-27,2365,1,usa,linear,ndp,websocket,5824,2365,719,0.237085,7.607426,0.801398,10.504864,0.0,19.184117,33816290,6024,222264,719,9261,33816290,719,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-27_0000-1200_12h_usa.csv,sensors_2365
v2,291,2025-01-28,2365,1,usa,linear,ndp,websocket,8033,2365,659,0.24285,7.682074,0.735763,14.791984,0.0,23.485554,33897747,5555,222264,659,9261,33897747,659,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-28_0000-1200_12h_usa.csv,sensors_2365
v2,292,2025-01-29,2365,1,usa,linear,ndp,websocket,7098,2365,709,0.302407,7.804768,0.864801,13.014424,0.0,22.019627,33851585,5987,222264,709,9261,33851585,709,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-29_0000-1200_12h_usa.csv,sensors_2365
v2,293,2025-01-30,2365,1,usa,linear,ndp,websocket,6938,2365,750,0.23664,7.472566,0.708864,12.662887,0.0,21.113705,33841736,6301,222264,750,9261,33841736,750,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-30_0000-1200_12h_usa.csv,sensors_2365
v2,294,2025-01-31,2365,1,usa,linear,ndp,websocket,8698,2365,790,0.244309,7.781357,0.716414,15.786264,0.0,24.563937,33827677,6627,222264,790,9261,33827677,790,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-31_0000-1200_12h_usa.csv,sensors_2365
v2,295,2025-01-13,2365,3,usa,linear,ndp,websocket,3649,2365,553,0.236662,7.566139,0.753791,6.728444,0.0,15.31856,33843554,4658,222264,553,9261,33843554,553,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-13_0000-1200_12h_usa.csv,sensors_2365
v2,296,2025-01-14,2365,3,usa,linear,ndp,websocket,2785,2365,495,0.238898,7.617702,0.767617,5.039701,0.0,13.697163,33863445,4200,222264,495,9261,33863445,495,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-14_0000-1200_12h_usa.csv,sensors_2365
v2,297,2025-01-15,2365,3,usa,linear,ndp,websocket,3626,2365,512,0.240188,7.419641,0.717783,6.680615,0.0,15.089784,33837884,4309,222264,512,9261,33837884,512,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-15_0000-1200_12h_usa.csv,sensors_2365
v2,298,2025-01-16,2365,3,usa,linear,ndp,websocket,5385,2365,719,0.237895,7.723994,0.710694,9.859357,0.0,18.565157,33844510,5974,222264,719,9261,33844510,719,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-16_0000-1200_12h_usa.csv,sensors_2365
v2,299,2025-01-17,2365,3,usa,linear,ndp,websocket,4463,2365,554,0.244491,7.495909,0.780344,8.051703,0.0,16.609193,33843046,4642,222264,554,9261,33843046,554,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-17_0000-1200_12h_usa.csv,sensors_2365
v2,300,2025-01-21,2365,3,usa,linear,ndp,websocket,3204,2365,390,0.236147,7.678004,0.721851,5.847818,0.0,14.51831,33797579,3247,222264,390,9261,33797579,390,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-21_0000-1200_12h_usa.csv,sensors_2365
v2,301,2025-01-22,2365,3,usa,linear,ndp,websocket,4551,2365,581,0.250368,7.581731,0.698279,8.309679,0.0,16.873497,33772893,4754,222264,581,9261,33772893,581,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-22_0000-1200_12h_usa.csv,sensors_2365
v2,302,2025-01-23,2365,3,usa,linear,ndp,websocket,3887,2365,534,0.241309,7.485487,0.832284,7.184982,0.0,15.775329,33828575,4445,222264,534,9261,33828575,534,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-23_0000-1200_12h_usa.csv,sensors_2365
v2,303,2025-01-24,2365,3,usa,linear,ndp,websocket,3868,2365,522,0.222895,7.736694,0.858784,7.389636,0.0,16.243009,33793996,4381,222264,522,9261,33793996,522,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-24_0000-1200_12h_usa.csv,sensors_2365
v2,304,2025-01-27,2365,3,usa,linear,ndp,websocket,3497,2365,615,0.253249,7.701254,0.690171,6.393268,0.0,15.071983,33816290,5157,222264,615,9261,33816290,615,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-27_0000-1200_12h_usa.csv,sensors_2365
v2,305,2025-01-28,2365,3,usa,linear,ndp,websocket,5393,2365,529,0.244819,7.720478,0.803818,10.081566,0.0,18.884204,33897747,4464,222264,529,9261,33897747,529,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-28_0000-1200_12h_usa.csv,sensors_2365
v2,306,2025-01-29,2365,3,usa,linear,ndp,websocket,5008,2365,606,0.24232,7.811229,0.701764,9.134622,0.0,17.927455,33851585,5123,222264,606,9261,33851585,606,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-29_0000-1200_12h_usa.csv,sensors_2365
v2,307,2025-01-30,2365,3,usa,linear,ndp,websocket,4989,2365,644,0.240232,7.645096,0.734863,9.096457,0.0,17.749989,33841736,5420,222264,644,9261,33841736,644,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-30_0000-1200_12h_usa.csv,sensors_2365
v2,308,2025-01-31,2365,3,usa,linear,ndp,websocket,6287,2365,655,0.236267,7.55605,0.769691,11.278063,0.0,19.872342,33827677,5488,222264,655,9261,33827677,655,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-31_0000-1200_12h_usa.csv,sensors_2365
v2,309,2025-01-13,2365,6,usa,linear,ndp,websocket,2610,2365,458,0.243063,7.606292,0.723372,4.863834,0.0,13.47051,33843554,3873,222264,458,9261,33843554,458,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-13_0000-1200_12h_usa.csv,sensors_2365
v2,310,2025-01-14,2365,6,usa,linear,ndp,websocket,1804,2365,381,0.230464,7.578307,0.745966,3.260552,0.0,11.84813,33863445,3268,222264,381,9261,33863445,381,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-14_0000-1200_12h_usa.csv,sensors_2365
v2,311,2025-01-15,2365,6,usa,linear,ndp,websocket,2387,2365,394,0.243172,7.437951,0.825867,4.340848,0.0,12.87961,33837884,3337,222264,394,9261,33837884,394,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-15_0000-1200_12h_usa.csv,sensors_2365
v2,312,2025-01-16,2365,6,usa,linear,ndp,websocket,3611,2365,613,0.238646,7.470094,0.913934,6.647667,0.0,15.301332,33844510,5091,222264,613,9261,33844510,613,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-16_0000-1200_12h_usa.csv,sensors_2365
v2,313,2025-01-17,2365,6,usa,linear,ndp,websocket,2574,2365,375,0.250015,7.590749,0.7024,4.805753,0.0,13.38149,33843046,3156,222264,375,9261,33843046,375,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-17_0000-1200_12h_usa.csv,sensors_2365
v2,314,2025-01-21,2365,6,usa,linear,ndp,websocket,2297,2365,337,0.276764,7.710708,0.788533,4.165429,0.0,12.975746,33797579,2807,222264,337,9261,33797579,337,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-21_0000-1200_12h_usa.csv,sensors_2365
v2,315,2025-01-22,2365,6,usa,linear,ndp,websocket,2911,2365,424,0.237322,7.42521,0.687193,5.285603,0.0,13.667313,33772893,3469,222264,424,9261,33772893,424,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-22_0000-1200_12h_usa.csv,sensors_2365
v2,316,2025-01-23,2365,6,usa,linear,ndp,websocket,2837,2365,463,0.237554,7.549838,0.692858,5.143073,0.0,13.655623,33828575,3862,222264,463,9261,33828575,463,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-23_0000-1200_12h_usa.csv,sensors_2365
v2,317,2025-01-24,2365,6,usa,linear,ndp,websocket,2524,2365,400,0.234345,7.611589,0.7658,4.583387,0.0,13.228349,33793996,3367,222264,400,9261,33793996,400,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-24_0000-1200_12h_usa.csv,sensors_2365
v2,318,2025-01-27,2365,6,usa,linear,ndp,websocket,2552,2365,541,0.236823,7.647128,0.747748,4.686464,0.0,13.350943,33816290,4534,222264,541,9261,33816290,541,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-27_0000-1200_12h_usa.csv,sensors_2365
v2,319,2025-01-28,2365,6,usa,linear,ndp,websocket,3171,2365,413,0.239791,7.525539,0.828657,5.779122,0.0,14.403903,33897747,3494,222264,413,9261,33897747,413,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-28_0000-1200_12h_usa.csv,sensors_2365
v2,320,2025-01-29,2365,6,usa,linear,ndp,websocket,3439,2365,487,0.238452,7.468293,0.699956,6.309658,0.0,14.747015,33851585,4145,222264,487,9261,33851585,487,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-29_0000-1200_12h_usa.csv,sensors_2365
v2,321,2025-01-30,2365,6,usa,linear,ndp,websocket,3679,2365,531,0.239222,7.518599,0.703476,6.750149,0.0,15.243717,33841736,4493,222264,531,9261,33841736,531,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-30_0000-1200_12h_usa.csv,sensors_2365
v2,322,2025-01-31,2365,6,usa,linear,ndp,websocket,4447,2365,496,0.239479,7.50409,0.691555,8.131915,0.0,16.597581,33827677,4159,222264,496,9261,33827677,496,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-31_0000-1200_12h_usa.csv,sensors_2365
v2,323,2025-01-13,2365,9,usa,linear,ndp,websocket,1637,2365,368,0.240384,7.505727,0.699411,3.041073,0.0,11.520103,33843554,3126,222264,368,9261,33843554,368,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-13_0000-1200_12h_usa.csv,sensors_2365
v2,324,2025-01-14,2365,9,usa,linear,ndp,websocket,1047,2365,264,0.236744,7.635932,0.924315,1.945778,0.0,10.775401,33863445,2278,222264,264,9261,33863445,264,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-14_0000-1200_12h_usa.csv,sensors_2365
v2,325,2025-01-15,2365,9,usa,linear,ndp,websocket,1113,2365,233,0.243835,7.589395,0.689323,2.018216,0.0,10.571455,33837884,2004,222264,233,9261,33837884,233,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-15_0000-1200_12h_usa.csv,sensors_2365
v2,326,2025-01-16,2365,9,usa,linear,ndp,websocket,2060,2365,483,0.238261,7.585258,0.737017,3.724657,0.0,12.31832,33844510,4010,222264,483,9261,33844510,483,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-16_0000-1200_12h_usa.csv,sensors_2365
v2,327,2025-01-17,2365,9,usa,linear,ndp,websocket,1350,2365,270,0.237851,7.575475,0.75221,2.425229,0.0,11.021679,33843046,2295,222264,270,9261,33843046,270,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-17_0000-1200_12h_usa.csv,sensors_2365
v2,328,2025-01-21,2365,9,usa,linear,ndp,websocket,1561,2365,280,0.234211,7.620662,0.779809,2.849617,0.0,11.518064,33797579,2343,222264,280,9261,33797579,280,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-21_0000-1200_12h_usa.csv,sensors_2365
v2,329,2025-01-22,2365,9,usa,linear,ndp,websocket,1714,2365,289,0.246698,7.542702,0.687606,3.074147,0.0,11.582121,33772893,2379,222264,289,9261,33772893,289,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-22_0000-1200_12h_usa.csv,sensors_2365
v2,330,2025-01-23,2365,9,usa,linear,ndp,websocket,1843,2365,398,0.237034,7.450533,0.73118,3.465099,0.0,11.914428,33828575,3326,222264,398,9261,33828575,398,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-23_0000-1200_12h_usa.csv,sensors_2365
v2,331,2025-01-24,2365,9,usa,linear,ndp,websocket,1255,2365,273,0.23375,7.516625,0.859166,2.367492,0.0,11.008524,33793996,2310,222264,273,9261,33793996,273,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-24_0000-1200_12h_usa.csv,sensors_2365
v2,332,2025-01-27,2365,9,usa,linear,ndp,websocket,1591,2365,440,0.236037,7.4999,0.723783,2.888435,0.0,11.379899,33816290,3700,222264,440,9261,33816290,440,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-27_0000-1200_12h_usa.csv,sensors_2365
v2,333,2025-01-28,2365,9,usa,linear,ndp,websocket,1656,2365,250,0.236104,7.473852,0.85098,3.080627,0.0,11.673546,33897747,2117,222264,250,9261,33897747,250,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-28_0000-1200_12h_usa.csv,sensors_2365
v2,334,2025-01-29,2365,9,usa,linear,ndp,websocket,2303,2365,378,0.245714,7.692666,0.708753,4.209052,0.0,12.888284,33851585,3226,222264,378,9261,33851585,378,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-29_0000-1200_12h_usa.csv,sensors_2365
v2,335,2025-01-30,2365,9,usa,linear,ndp,websocket,2363,2365,415,0.252044,7.911733,0.894567,4.587856,0.0,13.678849,33841736,3526,222264,415,9261,33841736,415,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-30_0000-1200_12h_usa.csv,sensors_2365
v2,336,2025-01-31,2365,9,usa,linear,ndp,websocket,2755,2365,338,0.251741,7.593052,0.697402,5.063311,0.0,13.639495,33827677,2831,222264,338,9261,33827677,338,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-31_0000-1200_12h_usa.csv,sensors_2365
v2,337,2025-01-13,2365,12,usa,linear,ndp,websocket,767,2365,240,0.239127,7.422818,0.672477,1.401582,0.0,9.767644,33843554,2043,222264,240,9261,33843554,240,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-13_0000-1200_12h_usa.csv,sensors_2365
v2,338,2025-01-14,2365,12,usa,linear,ndp,websocket,342,2365,130,0.238223,7.51405,0.692137,0.624964,0.0,9.098822,33863445,1150,222264,130,9261,33863445,130,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-14_0000-1200_12h_usa.csv,sensors_2365
v2,339,2025-01-15,2365,12,usa,linear,ndp,websocket,502,2365,138,0.245733,7.528634,0.723151,0.909058,0.0,9.43734,33837884,1214,222264,138,9261,33837884,138,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-15_0000-1200_12h_usa.csv,sensors_2365
v2,340,2025-01-16,2365,12,usa,linear,ndp,websocket,915,2365,332,0.244121,7.422846,0.890906,1.728973,0.0,10.316726,33844510,2766,222264,332,9261,33844510,332,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-16_0000-1200_12h_usa.csv,sensors_2365
v2,341,2025-01-17,2365,12,usa,linear,ndp,websocket,481,2365,132,0.224627,7.383083,0.704297,0.88012,0.0,9.222396,33843046,1147,222264,132,9261,33843046,132,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-17_0000-1200_12h_usa.csv,sensors_2365
v2,342,2025-01-21,2365,12,usa,linear,ndp,websocket,524,2365,167,0.231059,7.446679,0.744113,1.017499,0.0,9.470984,33797579,1419,222264,167,9261,33797579,167,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-21_0000-1200_12h_usa.csv,sensors_2365
v2,343,2025-01-22,2365,12,usa,linear,ndp,websocket,792,2365,173,0.2531,7.600355,0.719544,1.448426,0.0,10.052086,33772893,1434,222264,173,9261,33772893,173,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-22_0000-1200_12h_usa.csv,sensors_2365
v2,344,2025-01-23,2365,12,usa,linear,ndp,websocket,1077,2365,328,0.247751,7.651978,0.691831,1.95814,0.0,10.579585,33828575,2746,222264,328,9261,33828575,328,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-23_0000-1200_12h_usa.csv,sensors_2365
v2,345,2025-01-24,2365,12,usa,linear,ndp,websocket,582,2365,178,0.225825,7.374155,0.690079,1.054221,0.0,9.375961,33793996,1515,222264,178,9261,33793996,178,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-24_0000-1200_12h_usa.csv,sensors_2365
v2,346,2025-01-27,2365,12,usa,linear,ndp,websocket,880,2365,350,0.236285,7.743292,0.72341,1.622988,0.0,10.357561,33816290,2955,222264,350,9261,33816290,350,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-27_0000-1200_12h_usa.csv,sensors_2365
v2,347,2025-01-28,2365,12,usa,linear,ndp,websocket,798,2365,149,0.245888,7.314975,0.724346,1.568038,0.0,9.884428,33897747,1274,222264,149,9261,33897747,149,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-28_0000-1200_12h_usa.csv,sensors_2365
v2,348,2025-01-29,2365,12,usa,linear,ndp,websocket,1376,2365,284,0.242711,7.472478,0.885755,2.489653,0.0,11.121713,33851585,2435,222264,284,9261,33851585,284,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-29_0000-1200_12h_usa.csv,sensors_2365
v2,349,2025-01-30,2365,12,usa,linear,ndp,websocket,881,2365,228,0.237915,7.504597,0.731828,1.607424,0.0,10.113817,33841736,1958,222264,228,9261,33841736,228,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-30_0000-1200_12h_usa.csv,sensors_2365
v2,350,2025-01-31,2365,12,usa,linear,ndp,websocket,945,2365,153,0.238402,7.620526,0.683486,1.711855,0.0,10.285471,33827677,1307,222264,153,9261,33827677,153,0,0,done,,/uufs/chpc.utah.edu/common/home/u1494915/stream-simulation-ebus/data/processed/predictions/2025-01-31_0000-1200_12h_usa.csv,sensors_2365
